位階排名,牌型,牌面,花色變體數,位置起(1-based),位置訖,千萬位percentile,位階名次%
3482,一對,QQ+632,384,2148877,2149260,8268218.83,46.6631
3483,一對,QQ+642,384,2149261,2149644,8269696.34,46.6765
3484,一對,QQ+643,384,2149645,2150028,8271173.85,46.6899
3485,一對,QQ+652,384,2150029,2150412,8272651.37,46.7033
3486,一對,QQ+653,384,2150413,2150796,8274128.88,46.7167
3487,一對,QQ+654,384,2150797,2151180,8275606.4,46.7301
3488,一對,QQ+732,384,2151181,2151564,8277083.91,46.7435
3489,一對,QQ+742,384,2151565,2151948,8278561.42,46.7569
3490,一對,QQ+743,384,2151949,2152332,8280038.94,46.7703
3491,一對,QQ+752,384,2152333,2152716,8281516.45,46.7837
3492,一對,QQ+753,384,2152717,2153100,8282993.97,46.7971
3493,一對,QQ+754,384,2153101,2153484,8284471.48,46.8105
3494,一對,QQ+762,384,2153485,2153868,8285948.99,46.8239
3495,一對,QQ+763,384,2153869,2154252,8287426.51,46.8373
3496,一對,QQ+764,384,2154253,2154636,8288904.02,46.8507
3497,一對,QQ+765,384,2154637,2155020,8290381.54,46.8641
3498,一對,QQ+832,384,2155021,2155404,8291859.05,46.8775
3499,一對,QQ+842,384,2155405,2155788,8293336.57,46.8909
3500,一對,QQ+843,384,2155789,2156172,8294814.08,46.9043
3501,一對,QQ+852,384,2156173,2156556,8296291.59,46.9177
3502,一對,QQ+853,384,2156557,2156940,8297769.11,46.9311
3503,一對,QQ+854,384,2156941,2157324,8299246.62,46.9445
3504,一對,QQ+862,384,2157325,2157708,8300724.14,46.9579
3505,一對,QQ+863,384,2157709,2158092,8302201.65,46.9713
3506,一對,QQ+864,384,2158093,2158476,8303679.16,46.9847
3507,一對,QQ+865,384,2158477,2158860,8305156.68,46.9981
3508,一對,QQ+872,384,2158861,2159244,8306634.19,47.0115
3509,一對,QQ+873,384,2159245,2159628,8308111.71,47.0249
3510,一對,QQ+874,384,2159629,2160012,8309589.22,47.0383
3511,一對,QQ+875,384,2160013,2160396,8311066.73,47.0517
3512,一對,QQ+876,384,2160397,2160780,8312544.25,47.0651
3513,一對,QQ+932,384,2160781,2161164,8314021.76,47.0785
3514,一對,QQ+942,384,2161165,2161548,8315499.28,47.0919
3515,一對,QQ+943,384,2161549,2161932,8316976.79,47.1053
3516,一對,QQ+952,384,2161933,2162316,8318454.3,47.1187
3517,一對,QQ+953,384,2162317,2162700,8319931.82,47.1321
3518,一對,QQ+954,384,2162701,2163084,8321409.33,47.1455
3519,一對,QQ+962,384,2163085,2163468,8322886.85,47.1589
3520,一對,QQ+963,384,2163469,2163852,8324364.36,47.1723
3521,一對,QQ+964,384,2163853,2164236,8325841.88,47.1857
3522,一對,QQ+965,384,2164237,2164620,8327319.39,47.1991
3523,一對,QQ+972,384,2164621,2165004,8328796.9,47.2125
3524,一對,QQ+973,384,2165005,2165388,8330274.42,47.2259
3525,一對,QQ+974,384,2165389,2165772,8331751.93,47.2393
3526,一對,QQ+975,384,2165773,2166156,8333229.45,47.2527
3527,一對,QQ+976,384,2166157,2166540,8334706.96,47.2661
3528,一對,QQ+982,384,2166541,2166924,8336184.47,47.2795
3529,一對,QQ+983,384,2166925,2167308,8337661.99,47.293
3530,一對,QQ+984,384,2167309,2167692,8339139.5,47.3064
3531,一對,QQ+985,384,2167693,2168076,8340617.02,47.3198
3532,一對,QQ+986,384,2168077,2168460,8342094.53,47.3332
3533,一對,QQ+987,384,2168461,2168844,8343572.04,47.3466
3534,一對,QQ+1032,384,2168845,2169228,8345049.56,47.36
3535,一對,QQ+1042,384,2169229,2169612,8346527.07,47.3734
3536,一對,QQ+1043,384,2169613,2169996,8348004.59,47.3868
3537,一對,QQ+1052,384,2169997,2170380,8349482.1,47.4002
3538,一對,QQ+1053,384,2170381,2170764,8350959.61,47.4136
3539,一對,QQ+1054,384,2170765,2171148,8352437.13,47.427
3540,一對,QQ+1062,384,2171149,2171532,8353914.64,47.4404
3541,一對,QQ+1063,384,2171533,2171916,8355392.16,47.4538
3542,一對,QQ+1064,384,2171917,2172300,8356869.67,47.4672
3543,一對,QQ+1065,384,2172301,2172684,8358347.19,47.4806
3544,一對,QQ+1072,384,2172685,2173068,8359824.7,47.494
3545,一對,QQ+1073,384,2173069,2173452,8361302.21,47.5074
3546,一對,QQ+1074,384,2173453,2173836,8362779.73,47.5208
3547,一對,QQ+1075,384,2173837,2174220,8364257.24,47.5342
3548,一對,QQ+1076,384,2174221,2174604,8365734.76,47.5476
3549,一對,QQ+1082,384,2174605,2174988,8367212.27,47.561
3550,一對,QQ+1083,384,2174989,2175372,8368689.78,47.5744
3551,一對,QQ+1084,384,2175373,2175756,8370167.3,47.5878
3552,一對,QQ+1085,384,2175757,2176140,8371644.81,47.6012
3553,一對,QQ+1086,384,2176141,2176524,8373122.33,47.6146
3554,一對,QQ+1087,384,2176525,2176908,8374599.84,47.628
3555,一對,QQ+1092,384,2176909,2177292,8376077.35,47.6414
3556,一對,QQ+1093,384,2177293,2177676,8377554.87,47.6548
3557,一對,QQ+1094,384,2177677,2178060,8379032.38,47.6682
3558,一對,QQ+1095,384,2178061,2178444,8380509.9,47.6816
3559,一對,QQ+1096,384,2178445,2178828,8381987.41,47.695
3560,一對,QQ+1097,384,2178829,2179212,8383464.92,47.7084
3561,一對,QQ+1098,384,2179213,2179596,8384942.44,47.7218
3562,一對,QQ+J32,384,2179597,2179980,8386419.95,47.7352
3563,一對,QQ+J42,384,2179981,2180364,8387897.47,47.7486
3564,一對,QQ+J43,384,2180365,2180748,8389374.98,47.762
3565,一對,QQ+J52,384,2180749,2181132,8390852.49,47.7754
3566,一對,QQ+J53,384,2181133,2181516,8392330.01,47.7888
3567,一對,QQ+J54,384,2181517,2181900,8393807.52,47.8022
3568,一對,QQ+J62,384,2181901,2182284,8395285.04,47.8156
3569,一對,QQ+J63,384,2182285,2182668,8396762.55,47.829
3570,一對,QQ+J64,384,2182669,2183052,8398240.07,47.8424
3571,一對,QQ+J65,384,2183053,2183436,8399717.58,47.8558
3572,一對,QQ+J72,384,2183437,2183820,8401195.09,47.8692
3573,一對,QQ+J73,384,2183821,2184204,8402672.61,47.8826
3574,一對,QQ+J74,384,2184205,2184588,8404150.12,47.896
3575,一對,QQ+J75,384,2184589,2184972,8405627.64,47.9094
3576,一對,QQ+J76,384,2184973,2185356,8407105.15,47.9228
3577,一對,QQ+J82,384,2185357,2185740,8408582.66,47.9362
3578,一對,QQ+J83,384,2185741,2186124,8410060.18,47.9496
3579,一對,QQ+J84,384,2186125,2186508,8411537.69,47.963
3580,一對,QQ+J85,384,2186509,2186892,8413015.21,47.9764
3581,一對,QQ+J86,384,2186893,2187276,8414492.72,47.9898
3582,一對,QQ+J87,384,2187277,2187660,8415970.23,48.0032
3583,一對,QQ+J92,384,2187661,2188044,8417447.75,48.0166
3584,一對,QQ+J93,384,2188045,2188428,8418925.26,48.03
3585,一對,QQ+J94,384,2188429,2188812,8420402.78,48.0434
3586,一對,QQ+J95,384,2188813,2189196,8421880.29,48.0568
3587,一對,QQ+J96,384,2189197,2189580,8423357.8,48.0702
3588,一對,QQ+J97,384,2189581,2189964,8424835.32,48.0836
3589,一對,QQ+J98,384,2189965,2190348,8426312.83,48.097
3590,一對,QQ+J102,384,2190349,2190732,8427790.35,48.1104
3591,一對,QQ+J103,384,2190733,2191116,8429267.86,48.1238
3592,一對,QQ+J104,384,2191117,2191500,8430745.38,48.1372
3593,一對,QQ+J105,384,2191501,2191884,8432222.89,48.1506
3594,一對,QQ+J106,384,2191885,2192268,8433700.4,48.164
3595,一對,QQ+J107,384,2192269,2192652,8435177.92,48.1774
3596,一對,QQ+J108,384,2192653,2193036,8436655.43,48.1908
3597,一對,QQ+J109,384,2193037,2193420,8438132.95,48.2042
3598,一對,QQ+K32,384,2193421,2193804,8439610.46,48.2176
3599,一對,QQ+K42,384,2193805,2194188,8441087.97,48.231
3600,一對,QQ+K43,384,2194189,2194572,8442565.49,48.2444
3601,一對,QQ+K52,384,2194573,2194956,8444043.0,48.2578
3602,一對,QQ+K53,384,2194957,2195340,8445520.52,48.2712
3603,一對,QQ+K54,384,2195341,2195724,8446998.03,48.2846
3604,一對,QQ+K62,384,2195725,2196108,8448475.54,48.298
3605,一對,QQ+K63,384,2196109,2196492,8449953.06,48.3114
3606,一對,QQ+K64,384,2196493,2196876,8451430.57,48.3248
3607,一對,QQ+K65,384,2196877,2197260,8452908.09,48.3382
3608,一對,QQ+K72,384,2197261,2197644,8454385.6,48.3516
3609,一對,QQ+K73,384,2197645,2198028,8455863.11,48.365
3610,一對,QQ+K74,384,2198029,2198412,8457340.63,48.3785
3611,一對,QQ+K75,384,2198413,2198796,8458818.14,48.3919
3612,一對,QQ+K76,384,2198797,2199180,8460295.66,48.4053
3613,一對,QQ+K82,384,2199181,2199564,8461773.17,48.4187
3614,一對,QQ+K83,384,2199565,2199948,8463250.68,48.4321
3615,一對,QQ+K84,384,2199949,2200332,8464728.2,48.4455
3616,一對,QQ+K85,384,2200333,2200716,8466205.71,48.4589
3617,一對,QQ+K86,384,2200717,2201100,8467683.23,48.4723
3618,一對,QQ+K87,384,2201101,2201484,8469160.74,48.4857
3619,一對,QQ+K92,384,2201485,2201868,8470638.26,48.4991
3620,一對,QQ+K93,384,2201869,2202252,8472115.77,48.5125
3621,一對,QQ+K94,384,2202253,2202636,8473593.28,48.5259
3622,一對,QQ+K95,384,2202637,2203020,8475070.8,48.5393
3623,一對,QQ+K96,384,2203021,2203404,8476548.31,48.5527
3624,一對,QQ+K97,384,2203405,2203788,8478025.83,48.5661
3625,一對,QQ+K98,384,2203789,2204172,8479503.34,48.5795
3626,一對,QQ+K102,384,2204173,2204556,8480980.85,48.5929
3627,一對,QQ+K103,384,2204557,2204940,8482458.37,48.6063
3628,一對,QQ+K104,384,2204941,2205324,8483935.88,48.6197
3629,一對,QQ+K105,384,2205325,2205708,8485413.4,48.6331
3630,一對,QQ+K106,384,2205709,2206092,8486890.91,48.6465
3631,一對,QQ+K107,384,2206093,2206476,8488368.42,48.6599
3632,一對,QQ+K108,384,2206477,2206860,8489845.94,48.6733
3633,一對,QQ+K109,384,2206861,2207244,8491323.45,48.6867
3634,一對,QQ+KJ2,384,2207245,2207628,8492800.97,48.7001
3635,一對,QQ+KJ3,384,2207629,2208012,8494278.48,48.7135
3636,一對,QQ+KJ4,384,2208013,2208396,8495755.99,48.7269
3637,一對,QQ+KJ5,384,2208397,2208780,8497233.51,48.7403
3638,一對,QQ+KJ6,384,2208781,2209164,8498711.02,48.7537
3639,一對,QQ+KJ7,384,2209165,2209548,8500188.54,48.7671
3640,一對,QQ+KJ8,384,2209549,2209932,8501666.05,48.7805
3641,一對,QQ+KJ9,384,2209933,2210316,8503143.57,48.7939
3642,一對,QQ+KJ10,384,2210317,2210700,8504621.08,48.8073
3643,一對,QQ+A32,384,2210701,2211084,8506098.59,48.8207
3644,一對,QQ+A42,384,2211085,2211468,8507576.11,48.8341
3645,一對,QQ+A43,384,2211469,2211852,8509053.62,48.8475
3646,一對,QQ+A52,384,2211853,2212236,8510531.14,48.8609
3647,一對,QQ+A53,384,2212237,2212620,8512008.65,48.8743
3648,一對,QQ+A54,384,2212621,2213004,8513486.16,48.8877
3649,一對,QQ+A62,384,2213005,2213388,8514963.68,48.9011
3650,一對,QQ+A63,384,2213389,2213772,8516441.19,48.9145
3651,一對,QQ+A64,384,2213773,2214156,8517918.71,48.9279
3652,一對,QQ+A65,384,2214157,2214540,8519396.22,48.9413
3653,一對,QQ+A72,384,2214541,2214924,8520873.73,48.9547
3654,一對,QQ+A73,384,2214925,2215308,8522351.25,48.9681
3655,一對,QQ+A74,384,2215309,2215692,8523828.76,48.9815
3656,一對,QQ+A75,384,2215693,2216076,8525306.28,48.9949
3657,一對,QQ+A76,384,2216077,2216460,8526783.79,49.0083
3658,一對,QQ+A82,384,2216461,2216844,8528261.3,49.0217
3659,一對,QQ+A83,384,2216845,2217228,8529738.82,49.0351
3660,一對,QQ+A84,384,2217229,2217612,8531216.33,49.0485
3661,一對,QQ+A85,384,2217613,2217996,8532693.85,49.0619
3662,一對,QQ+A86,384,2217997,2218380,8534171.36,49.0753
3663,一對,QQ+A87,384,2218381,2218764,8535648.87,49.0887
3664,一對,QQ+A92,384,2218765,2219148,8537126.39,49.1021
3665,一對,QQ+A93,384,2219149,2219532,8538603.9,49.1155
3666,一對,QQ+A94,384,2219533,2219916,8540081.42,49.1289
3667,一對,QQ+A95,384,2219917,2220300,8541558.93,49.1423
3668,一對,QQ+A96,384,2220301,2220684,8543036.45,49.1557
3669,一對,QQ+A97,384,2220685,2221068,8544513.96,49.1691
3670,一對,QQ+A98,384,2221069,2221452,8545991.47,49.1825
3671,一對,QQ+A102,384,2221453,2221836,8547468.99,49.1959
3672,一對,QQ+A103,384,2221837,2222220,8548946.5,49.2093
3673,一對,QQ+A104,384,2222221,2222604,8550424.02,49.2227
3674,一對,QQ+A105,384,2222605,2222988,8551901.53,49.2361
3675,一對,QQ+A106,384,2222989,2223372,8553379.04,49.2495
3676,一對,QQ+A107,384,2223373,2223756,8554856.56,49.2629
3677,一對,QQ+A108,384,2223757,2224140,8556334.07,49.2763
3678,一對,QQ+A109,384,2224141,2224524,8557811.59,49.2897
3679,一對,QQ+AJ2,384,2224525,2224908,8559289.1,49.3031
3680,一對,QQ+AJ3,384,2224909,2225292,8560766.61,49.3165
3681,一對,QQ+AJ4,384,2225293,2225676,8562244.13,49.3299
3682,一對,QQ+AJ5,384,2225677,2226060,8563721.64,49.3433
3683,一對,QQ+AJ6,384,2226061,2226444,8565199.16,49.3567
3684,一對,QQ+AJ7,384,2226445,2226828,8566676.67,49.3701
3685,一對,QQ+AJ8,384,2226829,2227212,8568154.18,49.3835
3686,一對,QQ+AJ9,384,2227213,2227596,8569631.7,49.3969
3687,一對,QQ+AJ10,384,2227597,2227980,8571109.21,49.4103
3688,一對,QQ+AK2,384,2227981,2228364,8572586.73,49.4237
3689,一對,QQ+AK3,384,2228365,2228748,8574064.24,49.4371
3690,一對,QQ+AK4,384,2228749,2229132,8575541.76,49.4505
3691,一對,QQ+AK5,384,2229133,2229516,8577019.27,49.464
3692,一對,QQ+AK6,384,2229517,2229900,8578496.78,49.4774
3693,一對,QQ+AK7,384,2229901,2230284,8579974.3,49.4908
3694,一對,QQ+AK8,384,2230285,2230668,8581451.81,49.5042
3695,一對,QQ+AK9,384,2230669,2231052,8582929.33,49.5176
3696,一對,QQ+AK10,384,2231053,2231436,8584406.84,49.531
3697,一對,QQ+AKJ,384,2231437,2231820,8585884.35,49.5444
3698,一對,KK+432,384,2231821,2232204,8587361.87,49.5578
3699,一對,KK+532,384,2232205,2232588,8588839.38,49.5712
3700,一對,KK+542,384,2232589,2232972,8590316.9,49.5846
3701,一對,KK+543,384,2232973,2233356,8591794.41,49.598
3702,一對,KK+632,384,2233357,2233740,8593271.92,49.6114
3703,一對,KK+642,384,2233741,2234124,8594749.44,49.6248
3704,一對,KK+643,384,2234125,2234508,8596226.95,49.6382
3705,一對,KK+652,384,2234509,2234892,8597704.47,49.6516
3706,一對,KK+653,384,2234893,2235276,8599181.98,49.665
3707,一對,KK+654,384,2235277,2235660,8600659.49,49.6784
3708,一對,KK+732,384,2235661,2236044,8602137.01,49.6918
3709,一對,KK+742,384,2236045,2236428,8603614.52,49.7052
3710,一對,KK+743,384,2236429,2236812,8605092.04,49.7186
3711,一對,KK+752,384,2236813,2237196,8606569.55,49.732
3712,一對,KK+753,384,2237197,2237580,8608047.06,49.7454
3713,一對,KK+754,384,2237581,2237964,8609524.58,49.7588
3714,一對,KK+762,384,2237965,2238348,8611002.09,49.7722
3715,一對,KK+763,384,2238349,2238732,8612479.61,49.7856
3716,一對,KK+764,384,2238733,2239116,8613957.12,49.799
3717,一對,KK+765,384,2239117,2239500,8615434.64,49.8124
3718,一對,KK+832,384,2239501,2239884,8616912.15,49.8258
3719,一對,KK+842,384,2239885,2240268,8618389.66,49.8392
3720,一對,KK+843,384,2240269,2240652,8619867.18,49.8526
3721,一對,KK+852,384,2240653,2241036,8621344.69,49.866
3722,一對,KK+853,384,2241037,2241420,8622822.21,49.8794
3723,一對,KK+854,384,2241421,2241804,8624299.72,49.8928
3724,一對,KK+862,384,2241805,2242188,8625777.23,49.9062
3725,一對,KK+863,384,2242189,2242572,8627254.75,49.9196
3726,一對,KK+864,384,2242573,2242956,8628732.26,49.933
3727,一對,KK+865,384,2242957,2243340,8630209.78,49.9464
3728,一對,KK+872,384,2243341,2243724,8631687.29,49.9598
3729,一對,KK+873,384,2243725,2244108,8633164.8,49.9732
3730,一對,KK+874,384,2244109,2244492,8634642.32,49.9866
3731,一對,KK+875,384,2244493,2244876,8636119.83,50.0
3732,一對,KK+876,384,2244877,2245260,8637597.35,50.0134
3733,一對,KK+932,384,2245261,2245644,8639074.86,50.0268
3734,一對,KK+942,384,2245645,2246028,8640552.37,50.0402
3735,一對,KK+943,384,2246029,2246412,8642029.89,50.0536
3736,一對,KK+952,384,2246413,2246796,8643507.4,50.067
3737,一對,KK+953,384,2246797,2247180,8644984.92,50.0804
3738,一對,KK+954,384,2247181,2247564,8646462.43,50.0938
3739,一對,KK+962,384,2247565,2247948,8647939.95,50.1072
3740,一對,KK+963,384,2247949,2248332,8649417.46,50.1206
3741,一對,KK+964,384,2248333,2248716,8650894.97,50.134
3742,一對,KK+965,384,2248717,2249100,8652372.49,50.1474
3743,一對,KK+972,384,2249101,2249484,8653850.0,50.1608
3744,一對,KK+973,384,2249485,2249868,8655327.52,50.1742
3745,一對,KK+974,384,2249869,2250252,8656805.03,50.1876
3746,一對,KK+975,384,2250253,2250636,8658282.54,50.201
3747,一對,KK+976,384,2250637,2251020,8659760.06,50.2144
3748,一對,KK+982,384,2251021,2251404,8661237.57,50.2278
3749,一對,KK+983,384,2251405,2251788,8662715.09,50.2412
3750,一對,KK+984,384,2251789,2252172,8664192.6,50.2546
3751,一對,KK+985,384,2252173,2252556,8665670.11,50.268
3752,一對,KK+986,384,2252557,2252940,8667147.63,50.2814
3753,一對,KK+987,384,2252941,2253324,8668625.14,50.2948
3754,一對,KK+1032,384,2253325,2253708,8670102.66,50.3082
3755,一對,KK+1042,384,2253709,2254092,8671580.17,50.3216
3756,一對,KK+1043,384,2254093,2254476,8673057.68,50.335
3757,一對,KK+1052,384,2254477,2254860,8674535.2,50.3484
3758,一對,KK+1053,384,2254861,2255244,8676012.71,50.3618
3759,一對,KK+1054,384,2255245,2255628,8677490.23,50.3752
3760,一對,KK+1062,384,2255629,2256012,8678967.74,50.3886
3761,一對,KK+1063,384,2256013,2256396,8680445.26,50.402
3762,一對,KK+1064,384,2256397,2256780,8681922.77,50.4154
3763,一對,KK+1065,384,2256781,2257164,8683400.28,50.4288
3764,一對,KK+1072,384,2257165,2257548,8684877.8,50.4422
3765,一對,KK+1073,384,2257549,2257932,8686355.31,50.4556
3766,一對,KK+1074,384,2257933,2258316,8687832.83,50.469
3767,一對,KK+1075,384,2258317,2258700,8689310.34,50.4824
3768,一對,KK+1076,384,2258701,2259084,8690787.85,50.4958
3769,一對,KK+1082,384,2259085,2259468,8692265.37,50.5092
3770,一對,KK+1083,384,2259469,2259852,8693742.88,50.5226
3771,一對,KK+1084,384,2259853,2260236,8695220.4,50.536
3772,一對,KK+1085,384,2260237,2260620,8696697.91,50.5495
3773,一對,KK+1086,384,2260621,2261004,8698175.42,50.5629
3774,一對,KK+1087,384,2261005,2261388,8699652.94,50.5763
3775,一對,KK+1092,384,2261389,2261772,8701130.45,50.5897
3776,一對,KK+1093,384,2261773,2262156,8702607.97,50.6031
3777,一對,KK+1094,384,2262157,2262540,8704085.48,50.6165
3778,一對,KK+1095,384,2262541,2262924,8705562.99,50.6299
3779,一對,KK+1096,384,2262925,2263308,8707040.51,50.6433
3780,一對,KK+1097,384,2263309,2263692,8708518.02,50.6567
3781,一對,KK+1098,384,2263693,2264076,8709995.54,50.6701
3782,一對,KK+J32,384,2264077,2264460,8711473.05,50.6835
3783,一對,KK+J42,384,2264461,2264844,8712950.56,50.6969
3784,一對,KK+J43,384,2264845,2265228,8714428.08,50.7103
3785,一對,KK+J52,384,2265229,2265612,8715905.59,50.7237
3786,一對,KK+J53,384,2265613,2265996,8717383.11,50.7371
3787,一對,KK+J54,384,2265997,2266380,8718860.62,50.7505
3788,一對,KK+J62,384,2266381,2266764,8720338.14,50.7639
3789,一對,KK+J63,384,2266765,2267148,8721815.65,50.7773
3790,一對,KK+J64,384,2267149,2267532,8723293.16,50.7907
3791,一對,KK+J65,384,2267533,2267916,8724770.68,50.8041
3792,一對,KK+J72,384,2267917,2268300,8726248.19,50.8175
3793,一對,KK+J73,384,2268301,2268684,8727725.71,50.8309
3794,一對,KK+J74,384,2268685,2269068,8729203.22,50.8443
3795,一對,KK+J75,384,2269069,2269452,8730680.73,50.8577
3796,一對,KK+J76,384,2269453,2269836,8732158.25,50.8711
3797,一對,KK+J82,384,2269837,2270220,8733635.76,50.8845
3798,一對,KK+J83,384,2270221,2270604,8735113.28,50.8979
3799,一對,KK+J84,384,2270605,2270988,8736590.79,50.9113
3800,一對,KK+J85,384,2270989,2271372,8738068.3,50.9247
3801,一對,KK+J86,384,2271373,2271756,8739545.82,50.9381
3802,一對,KK+J87,384,2271757,2272140,8741023.33,50.9515
3803,一對,KK+J92,384,2272141,2272524,8742500.85,50.9649
3804,一對,KK+J93,384,2272525,2272908,8743978.36,50.9783
3805,一對,KK+J94,384,2272909,2273292,8745455.87,50.9917
3806,一對,KK+J95,384,2273293,2273676,8746933.39,51.0051
3807,一對,KK+J96,384,2273677,2274060,8748410.9,51.0185
3808,一對,KK+J97,384,2274061,2274444,8749888.42,51.0319
3809,一對,KK+J98,384,2274445,2274828,8751365.93,51.0453
3810,一對,KK+J102,384,2274829,2275212,8752843.45,51.0587
3811,一對,KK+J103,384,2275213,2275596,8754320.96,51.0721
3812,一對,KK+J104,384,2275597,2275980,8755798.47,51.0855
3813,一對,KK+J105,384,2275981,2276364,8757275.99,51.0989
3814,一對,KK+J106,384,2276365,2276748,8758753.5,51.1123
3815,一對,KK+J107,384,2276749,2277132,8760231.02,51.1257
3816,一對,KK+J108,384,2277133,2277516,8761708.53,51.1391
3817,一對,KK+J109,384,2277517,2277900,8763186.04,51.1525
3818,一對,KK+Q32,384,2277901,2278284,8764663.56,51.1659
3819,一對,KK+Q42,384,2278285,2278668,8766141.07,51.1793
3820,一對,KK+Q43,384,2278669,2279052,8767618.59,51.1927
3821,一對,KK+Q52,384,2279053,2279436,8769096.1,51.2061
3822,一對,KK+Q53,384,2279437,2279820,8770573.61,51.2195
3823,一對,KK+Q54,384,2279821,2280204,8772051.13,51.2329
3824,一對,KK+Q62,384,2280205,2280588,8773528.64,51.2463
3825,一對,KK+Q63,384,2280589,2280972,8775006.16,51.2597
