位階排名,牌型,牌面,花色變體數,位置起(1-based),位置訖,千萬位percentile,位階名次%
1473,一對,QQ+K106,384,565249,565632,5897224.83,27.7663
1474,一對,QQ+K107,384,565633,566016,5901231.09,27.7851
1475,一對,QQ+K108,384,566017,566400,5905237.35,27.804
1476,一對,QQ+K109,384,566401,566784,5909243.61,27.8228
1477,一對,QQ+KJ2,384,566785,567168,5913249.87,27.8417
1478,一對,QQ+KJ3,384,567169,567552,5917256.13,27.8605
1479,一對,QQ+KJ4,384,567553,567936,5921262.39,27.8794
1480,一對,QQ+KJ5,384,567937,568320,5925268.65,27.8982
1481,一對,QQ+KJ6,384,568321,568704,5929274.91,27.9171
1482,一對,QQ+KJ7,384,568705,569088,5933281.17,27.9359
1483,一對,QQ+KJ8,384,569089,569472,5937287.43,27.9548
1484,一對,QQ+KJ9,384,569473,569856,5941293.69,27.9736
1485,一對,QQ+KJ10,384,569857,570240,5945299.95,27.9925
1486,一對,QQ+A32,384,570241,570624,5949306.21,28.0113
1487,一對,QQ+A42,384,570625,571008,5953312.47,28.0302
1488,一對,QQ+A43,384,571009,571392,5957318.73,28.049
1489,一對,QQ+A52,384,571393,571776,5961324.99,28.0679
1490,一對,QQ+A53,384,571777,572160,5965331.25,28.0867
1491,一對,QQ+A54,384,572161,572544,5969337.51,28.1056
1492,一對,QQ+A62,384,572545,572928,5973343.77,28.1244
1493,一對,QQ+A63,384,572929,573312,5977350.03,28.1433
1494,一對,QQ+A64,384,573313,573696,5981356.29,28.1621
1495,一對,QQ+A65,384,573697,574080,5985362.55,28.181
1496,一對,QQ+A72,384,574081,574464,5989368.81,28.1998
1497,一對,QQ+A73,384,574465,574848,5993375.07,28.2187
1498,一對,QQ+A74,384,574849,575232,5997381.32,28.2375
1499,一對,QQ+A75,384,575233,575616,6001387.58,28.2564
1500,一對,QQ+A76,384,575617,576000,6005393.84,28.2752
1501,一對,QQ+A82,384,576001,576384,6009400.1,28.2941
1502,一對,QQ+A83,384,576385,576768,6013406.36,28.3129
1503,一對,QQ+A84,384,576769,577152,6017412.62,28.3318
1504,一對,QQ+A85,384,577153,577536,6021418.88,28.3506
1505,一對,QQ+A86,384,577537,577920,6025425.14,28.3695
1506,一對,QQ+A87,384,577921,578304,6029431.4,28.3883
1507,一對,QQ+A92,384,578305,578688,6033437.66,28.4072
1508,一對,QQ+A93,384,578689,579072,6037443.92,28.426
1509,一對,QQ+A94,384,579073,579456,6041450.18,28.4449
1510,一對,QQ+A95,384,579457,579840,6045456.44,28.4637
1511,一對,QQ+A96,384,579841,580224,6049462.7,28.4826
1512,一對,QQ+A97,384,580225,580608,6053468.96,28.5014
1513,一對,QQ+A98,384,580609,580992,6057475.22,28.5203
1514,一對,QQ+A102,384,580993,581376,6061481.48,28.5391
1515,一對,QQ+A103,384,581377,581760,6065487.74,28.558
1516,一對,QQ+A104,384,581761,582144,6069494.0,28.5768
1517,一對,QQ+A105,384,582145,582528,6073500.26,28.5957
1518,一對,QQ+A106,384,582529,582912,6077506.52,28.6145
1519,一對,QQ+A107,384,582913,583296,6081512.78,28.6334
1520,一對,QQ+A108,384,583297,583680,6085519.04,28.6522
1521,一對,QQ+A109,384,583681,584064,6089525.3,28.6711
1522,一對,QQ+AJ2,384,584065,584448,6093531.56,28.6899
1523,一對,QQ+AJ3,384,584449,584832,6097537.82,28.7088
1524,一對,QQ+AJ4,384,584833,585216,6101544.08,28.7276
1525,一對,QQ+AJ5,384,585217,585600,6105550.34,28.7465
1526,一對,QQ+AJ6,384,585601,585984,6109556.6,28.7653
1527,一對,QQ+AJ7,384,585985,586368,6113562.86,28.7842
1528,一對,QQ+AJ8,384,586369,586752,6117569.12,28.803
1529,一對,QQ+AJ9,384,586753,587136,6121575.38,28.8219
1530,一對,QQ+AJ10,384,587137,587520,6125581.64,28.8407
1531,一對,QQ+AK2,384,587521,587904,6129587.9,28.8596
1532,一對,QQ+AK3,384,587905,588288,6133594.16,28.8784
1533,一對,QQ+AK4,384,588289,588672,6137600.42,28.8973
1534,一對,QQ+AK5,384,588673,589056,6141606.68,28.9161
1535,一對,QQ+AK6,384,589057,589440,6145612.94,28.935
1536,一對,QQ+AK7,384,589441,589824,6149619.2,28.9538
1537,一對,QQ+AK8,384,589825,590208,6153625.46,28.9727
1538,一對,QQ+AK9,384,590209,590592,6157631.72,28.9915
1539,一對,QQ+AK10,384,590593,590976,6161637.98,29.0104
1540,一對,QQ+AKJ,384,590977,591360,6165644.24,29.0292
1541,一對,KK+432,384,591361,591744,6169650.5,29.0481
1542,一對,KK+532,384,591745,592128,6173656.76,29.0669
1543,一對,KK+542,384,592129,592512,6177663.02,29.0858
1544,一對,KK+543,384,592513,592896,6181669.27,29.1046
1545,一對,KK+632,384,592897,593280,6185675.53,29.1235
1546,一對,KK+642,384,593281,593664,6189681.79,29.1423
1547,一對,KK+643,384,593665,594048,6193688.05,29.1612
1548,一對,KK+652,384,594049,594432,6197694.31,29.18
1549,一對,KK+653,384,594433,594816,6201700.57,29.1989
1550,一對,KK+654,384,594817,595200,6205706.83,29.2177
1551,一對,KK+732,384,595201,595584,6209713.09,29.2366
1552,一對,KK+742,384,595585,595968,6213719.35,29.2554
1553,一對,KK+743,384,595969,596352,6217725.61,29.2743
1554,一對,KK+752,384,596353,596736,6221731.87,29.2931
1555,一對,KK+753,384,596737,597120,6225738.13,29.312
1556,一對,KK+754,384,597121,597504,6229744.39,29.3308
1557,一對,KK+762,384,597505,597888,6233750.65,29.3497
1558,一對,KK+763,384,597889,598272,6237756.91,29.3685
1559,一對,KK+764,384,598273,598656,6241763.17,29.3874
1560,一對,KK+765,384,598657,599040,6245769.43,29.4062
1561,一對,KK+832,384,599041,599424,6249775.69,29.4251
1562,一對,KK+842,384,599425,599808,6253781.95,29.4439
1563,一對,KK+843,384,599809,600192,6257788.21,29.4628
1564,一對,KK+852,384,600193,600576,6261794.47,29.4816
1565,一對,KK+853,384,600577,600960,6265800.73,29.5005
1566,一對,KK+854,384,600961,601344,6269806.99,29.5193
1567,一對,KK+862,384,601345,601728,6273813.25,29.5382
1568,一對,KK+863,384,601729,602112,6277819.51,29.557
1569,一對,KK+864,384,602113,602496,6281825.77,29.5759
1570,一對,KK+865,384,602497,602880,6285832.03,29.5947
1571,一對,KK+872,384,602881,603264,6289838.29,29.6136
1572,一對,KK+873,384,603265,603648,6293844.55,29.6324
1573,一對,KK+874,384,603649,604032,6297850.81,29.6513
1574,一對,KK+875,384,604033,604416,6301857.07,29.6701
1575,一對,KK+876,384,604417,604800,6305863.33,29.689
1576,一對,KK+932,384,604801,605184,6309869.59,29.7078
1577,一對,KK+942,384,605185,605568,6313875.85,29.7267
1578,一對,KK+943,384,605569,605952,6317882.11,29.7455
1579,一對,KK+952,384,605953,606336,6321888.37,29.7644
1580,一對,KK+953,384,606337,606720,6325894.63,29.7832
1581,一對,KK+954,384,606721,607104,6329900.89,29.8021
1582,一對,KK+962,384,607105,607488,6333907.15,29.8209
1583,一對,KK+963,384,607489,607872,6337913.41,29.8398
1584,一對,KK+964,384,607873,608256,6341919.67,29.8586
1585,一對,KK+965,384,608257,608640,6345925.93,29.8775
1586,一對,KK+972,384,608641,609024,6349932.19,29.8963
1587,一對,KK+973,384,609025,609408,6353938.45,29.9152
1588,一對,KK+974,384,609409,609792,6357944.71,29.934
1589,一對,KK+975,384,609793,610176,6361950.97,29.9529
1590,一對,KK+976,384,610177,610560,6365957.22,29.9717
1591,一對,KK+982,384,610561,610944,6369963.48,29.9906
1592,一對,KK+983,384,610945,611328,6373969.74,30.0094
1593,一對,KK+984,384,611329,611712,6377976.0,30.0283
1594,一對,KK+985,384,611713,612096,6381982.26,30.0471
1595,一對,KK+986,384,612097,612480,6385988.52,30.066
1596,一對,KK+987,384,612481,612864,6389994.78,30.0848
1597,一對,KK+1032,384,612865,613248,6394001.04,30.1037
1598,一對,KK+1042,384,613249,613632,6398007.3,30.1225
1599,一對,KK+1043,384,613633,614016,6402013.56,30.1414
1600,一對,KK+1052,384,614017,614400,6406019.82,30.1602
1601,一對,KK+1053,384,614401,614784,6410026.08,30.1791
1602,一對,KK+1054,384,614785,615168,6414032.34,30.1979
1603,一對,KK+1062,384,615169,615552,6418038.6,30.2168
1604,一對,KK+1063,384,615553,615936,6422044.86,30.2356
1605,一對,KK+1064,384,615937,616320,6426051.12,30.2545
1606,一對,KK+1065,384,616321,616704,6430057.38,30.2733
1607,一對,KK+1072,384,616705,617088,6434063.64,30.2922
1608,一對,KK+1073,384,617089,617472,6438069.9,30.311
1609,一對,KK+1074,384,617473,617856,6442076.16,30.3299
1610,一對,KK+1075,384,617857,618240,6446082.42,30.3487
1611,一對,KK+1076,384,618241,618624,6450088.68,30.3676
1612,一對,KK+1082,384,618625,619008,6454094.94,30.3864
1613,一對,KK+1083,384,619009,619392,6458101.2,30.4053
1614,一對,KK+1084,384,619393,619776,6462107.46,30.4241
1615,一對,KK+1085,384,619777,620160,6466113.72,30.443
1616,一對,KK+1086,384,620161,620544,6470119.98,30.4618
1617,一對,KK+1087,384,620545,620928,6474126.24,30.4807
1618,一對,KK+1092,384,620929,621312,6478132.5,30.4995
1619,一對,KK+1093,384,621313,621696,6482138.76,30.5184
1620,一對,KK+1094,384,621697,622080,6486145.02,30.5372
1621,一對,KK+1095,384,622081,622464,6490151.28,30.5561
1622,一對,KK+1096,384,622465,622848,6494157.54,30.5749
1623,一對,KK+1097,384,622849,623232,6498163.8,30.5938
1624,一對,KK+1098,384,623233,623616,6502170.06,30.6126
1625,一對,KK+J32,384,623617,624000,6506176.32,30.6315
1626,一對,KK+J42,384,624001,624384,6510182.58,30.6503
1627,一對,KK+J43,384,624385,624768,6514188.84,30.6692
1628,一對,KK+J52,384,624769,625152,6518195.1,30.688
1629,一對,KK+J53,384,625153,625536,6522201.36,30.7069
1630,一對,KK+J54,384,625537,625920,6526207.62,30.7257
1631,一對,KK+J62,384,625921,626304,6530213.88,30.7446
1632,一對,KK+J63,384,626305,626688,6534220.14,30.7634
1633,一對,KK+J64,384,626689,627072,6538226.4,30.7823
1634,一對,KK+J65,384,627073,627456,6542232.66,30.8011
1635,一對,KK+J72,384,627457,627840,6546238.91,30.82
1636,一對,KK+J73,384,627841,628224,6550245.17,30.8388
1637,一對,KK+J74,384,628225,628608,6554251.43,30.8577
1638,一對,KK+J75,384,628609,628992,6558257.69,30.8765
1639,一對,KK+J76,384,628993,629376,6562263.95,30.8954
1640,一對,KK+J82,384,629377,629760,6566270.21,30.9142
1641,一對,KK+J83,384,629761,630144,6570276.47,30.9331
1642,一對,KK+J84,384,630145,630528,6574282.73,30.9519
1643,一對,KK+J85,384,630529,630912,6578288.99,30.9708
1644,一對,KK+J86,384,630913,631296,6582295.25,30.9896
1645,一對,KK+J87,384,631297,631680,6586301.51,31.0085
1646,一對,KK+J92,384,631681,632064,6590307.77,31.0273
1647,一對,KK+J93,384,632065,632448,6594314.03,31.0462
1648,一對,KK+J94,384,632449,632832,6598320.29,31.065
1649,一對,KK+J95,384,632833,633216,6602326.55,31.0839
1650,一對,KK+J96,384,633217,633600,6606332.81,31.1027
1651,一對,KK+J97,384,633601,633984,6610339.07,31.1216
1652,一對,KK+J98,384,633985,634368,6614345.33,31.1404
1653,一對,KK+J102,384,634369,634752,6618351.59,31.1593
1654,一對,KK+J103,384,634753,635136,6622357.85,31.1781
1655,一對,KK+J104,384,635137,635520,6626364.11,31.197
1656,一對,KK+J105,384,635521,635904,6630370.37,31.2158
1657,一對,KK+J106,384,635905,636288,6634376.63,31.2347
1658,一對,KK+J107,384,636289,636672,6638382.89,31.2535
1659,一對,KK+J108,384,636673,637056,6642389.15,31.2724
1660,一對,KK+J109,384,637057,637440,6646395.41,31.2912
1661,一對,KK+Q32,384,637441,637824,6650401.67,31.3101
1662,一對,KK+Q42,384,637825,638208,6654407.93,31.3289
1663,一對,KK+Q43,384,638209,638592,6658414.19,31.3478
1664,一對,KK+Q52,384,638593,638976,6662420.45,31.3666
1665,一對,KK+Q53,384,638977,639360,6666426.71,31.3855
1666,一對,KK+Q54,384,639361,639744,6670432.97,31.4043
1667,一對,KK+Q62,384,639745,640128,6674439.23,31.4232
1668,一對,KK+Q63,384,640129,640512,6678445.49,31.442
1669,一對,KK+Q64,384,640513,640896,6682451.75,31.4609
1670,一對,KK+Q65,384,640897,641280,6686458.01,31.4797
1671,一對,KK+Q72,384,641281,641664,6690464.27,31.4986
1672,一對,KK+Q73,384,641665,642048,6694470.53,31.5174
1673,一對,KK+Q74,384,642049,642432,6698476.79,31.5363
1674,一對,KK+Q75,384,642433,642816,6702483.05,31.5551
1675,一對,KK+Q76,384,642817,643200,6706489.31,31.574
1676,一對,KK+Q82,384,643201,643584,6710495.57,31.5928
1677,一對,KK+Q83,384,643585,643968,6714501.83,31.6117
1678,一對,KK+Q84,384,643969,644352,6718508.09,31.6305
1679,一對,KK+Q85,384,644353,644736,6722514.35,31.6494
1680,一對,KK+Q86,384,644737,645120,6726520.61,31.6682
1681,一對,KK+Q87,384,645121,645504,6730526.86,31.6871
1682,一對,KK+Q92,384,645505,645888,6734533.12,31.7059
1683,一對,KK+Q93,384,645889,646272,6738539.38,31.7248
1684,一對,KK+Q94,384,646273,646656,6742545.64,31.7436
1685,一對,KK+Q95,384,646657,647040,6746551.9,31.7625
1686,一對,KK+Q96,384,647041,647424,6750558.16,31.7813
1687,一對,KK+Q97,384,647425,647808,6754564.42,31.8002
1688,一對,KK+Q98,384,647809,648192,6758570.68,31.819
1689,一對,KK+Q102,384,648193,648576,6762576.94,31.8379
1690,一對,KK+Q103,384,648577,648960,6766583.2,31.8567
1691,一對,KK+Q104,384,648961,649344,6770589.46,31.8756
1692,一對,KK+Q105,384,649345,649728,6774595.72,31.8944
1693,一對,KK+Q106,384,649729,650112,6778601.98,31.9133
1694,一對,KK+Q107,384,650113,650496,6782608.24,31.9321
1695,一對,KK+Q108,384,650497,650880,6786614.5,31.951
1696,一對,KK+Q109,384,650881,651264,6790620.76,31.9698
1697,一對,KK+QJ2,384,651265,651648,6794627.02,31.9887
1698,一對,KK+QJ3,384,651649,652032,6798633.28,32.0075
1699,一對,KK+QJ4,384,652033,652416,6802639.54,32.0264
1700,一對,KK+QJ5,384,652417,652800,6806645.8,32.0452
1701,一對,KK+QJ6,384,652801,653184,6810652.06,32.0641
1702,一對,KK+QJ7,384,653185,653568,6814658.32,32.0829
1703,一對,KK+QJ8,384,653569,653952,6818664.58,32.1018
1704,一對,KK+QJ9,384,653953,654336,6822670.84,32.1206
1705,一對,KK+QJ10,384,654337,654720,6826677.1,32.1395
1706,一對,KK+A32,384,654721,655104,6830683.36,32.1583
1707,一對,KK+A42,384,655105,655488,6834689.62,32.1772
1708,一對,KK+A43,384,655489,655872,6838695.88,32.196
1709,一對,KK+A52,384,655873,656256,6842702.14,32.2149
1710,一對,KK+A53,384,656257,656640,6846708.4,32.2337
1711,一對,KK+A54,384,656641,657024,6850714.66,32.2526
1712,一對,KK+A62,384,657025,657408,6854720.92,32.2714
1713,一對,KK+A63,384,657409,657792,6858727.18,32.2903
1714,一對,KK+A64,384,657793,658176,6862733.44,32.3091
1715,一對,KK+A65,384,658177,658560,6866739.7,32.328
1716,一對,KK+A72,384,658561,658944,6870745.96,32.3468
1717,一對,KK+A73,384,658945,659328,6874752.22,32.3657
1718,一對,KK+A74,384,659329,659712,6878758.48,32.3845
1719,一對,KK+A75,384,659713,660096,6882764.74,32.4034
1720,一對,KK+A76,384,660097,660480,6886771.0,32.4222
1721,一對,KK+A82,384,660481,660864,6890777.26,32.4411
1722,一對,KK+A83,384,660865,661248,6894783.52,32.4599
1723,一對,KK+A84,384,661249,661632,6898789.78,32.4788
1724,一對,KK+A85,384,661633,662016,6902796.04,32.4976
1725,一對,KK+A86,384,662017,662400,6906802.3,32.5165
1726,一對,KK+A87,384,662401,662784,6910808.56,32.5353
1727,一對,KK+A92,384,662785,663168,6914814.81,32.5542
1728,一對,KK+A93,384,663169,663552,6918821.07,32.573
1729,一對,KK+A94,384,663553,663936,6922827.33,32.5919
1730,一對,KK+A95,384,663937,664320,6926833.59,32.6107
1731,一對,KK+A96,384,664321,664704,6930839.85,32.6296
1732,一對,KK+A97,384,664705,665088,6934846.11,32.6484
1733,一對,KK+A98,384,665089,665472,6938852.37,32.6673
1734,一對,KK+A102,384,665473,665856,6942858.63,32.6861
1735,一對,KK+A103,384,665857,666240,6946864.89,32.705
1736,一對,KK+A104,384,666241,666624,6950871.15,32.7238
1737,一對,KK+A105,384,666625,667008,6954877.41,32.7427
1738,一對,KK+A106,384,667009,667392,6958883.67,32.7615
1739,一對,KK+A107,384,667393,667776,6962889.93,32.7804
1740,一對,KK+A108,384,667777,668160,6966896.19,32.7992
1741,一對,KK+A109,384,668161,668544,6970902.45,32.8181
1742,一對,KK+AJ2,384,668545,668928,6974908.71,32.8369
1743,一對,KK+AJ3,384,668929,669312,6978914.97,32.8558
1744,一對,KK+AJ4,384,669313,669696,6982921.23,32.8746
1745,一對,KK+AJ5,384,669697,670080,6986927.49,32.8935
1746,一對,KK+AJ6,384,670081,670464,6990933.75,32.9123
1747,一對,KK+AJ7,384,670465,670848,6994940.01,32.9312
1748,一對,KK+AJ8,384,670849,671232,6998946.27,32.95
1749,一對,KK+AJ9,384,671233,671616,7002952.53,32.9689
1750,一對,KK+AJ10,384,671617,672000,7006958.79,32.9877
1751,一對,KK+AQ2,384,672001,672384,7010965.05,33.0066
1752,一對,KK+AQ3,384,672385,672768,7014971.31,33.0254
1753,一對,KK+AQ4,384,672769,673152,7018977.57,33.0443
1754,一對,KK+AQ5,384,673153,673536,7022983.83,33.0631
1755,一對,KK+AQ6,384,673537,673920,7026990.09,33.082
1756,一對,KK+AQ7,384,673921,674304,7030996.35,33.1008
1757,一對,KK+AQ8,384,674305,674688,7035002.61,33.1197
1758,一對,KK+AQ9,384,674689,675072,7039008.87,33.1385
1759,一對,KK+AQ10,384,675073,675456,7043015.13,33.1574
1760,一對,KK+AQJ,384,675457,675840,7047021.39,33.1762
1761,一對,AA+432,384,675841,676224,7051027.65,33.1951
1762,一對,AA+532,384,676225,676608,7055033.91,33.2139
1763,一對,AA+542,384,676609,676992,7059040.17,33.2328
1764,一對,AA+543,384,676993,677376,7063046.43,33.2516
1765,一對,AA+632,384,677377,677760,7067052.69,33.2705
1766,一對,AA+642,384,677761,678144,7071058.95,33.2893
1767,一對,AA+643,384,678145,678528,7075065.21,33.3082
1768,一對,AA+652,384,678529,678912,7079071.47,33.327
1769,一對,AA+653,384,678913,679296,7083077.73,33.3459
1770,一對,AA+654,384,679297,679680,7087083.99,33.3648
1771,一對,AA+732,384,679681,680064,7091090.25,33.3836
1772,一對,AA+742,384,680065,680448,7095096.5,33.4025
1773,一對,AA+743,384,680449,680832,7099102.76,33.4213
1774,一對,AA+752,384,680833,681216,7103109.02,33.4402
1775,一對,AA+753,384,681217,681600,7107115.28,33.459
1776,一對,AA+754,384,681601,681984,7111121.54,33.4779
1777,一對,AA+762,384,681985,682368,7115127.8,33.4967
1778,一對,AA+763,384,682369,682752,7119134.06,33.5156
1779,一對,AA+764,384,682753,683136,7123140.32,33.5344
1780,一對,AA+765,384,683137,683520,7127146.58,33.5533
1781,一對,AA+832,384,683521,683904,7131152.84,33.5721
1782,一對,AA+842,384,683905,684288,7135159.1,33.591
1783,一對,AA+843,384,684289,684672,7139165.36,33.6098
1784,一對,AA+852,384,684673,685056,7143171.62,33.6287
1785,一對,AA+853,384,685057,685440,7147177.88,33.6475
1786,一對,AA+854,384,685441,685824,7151184.14,33.6664
1787,一對,AA+862,384,685825,686208,7155190.4,33.6852
1788,一對,AA+863,384,686209,686592,7159196.66,33.7041
1789,一對,AA+864,384,686593,686976,7163202.92,33.7229
1790,一對,AA+865,384,686977,687360,7167209.18,33.7418
1791,一對,AA+872,384,687361,687744,7171215.44,33.7606
1792,一對,AA+873,384,687745,688128,7175221.7,33.7795
1793,一對,AA+874,384,688129,688512,7179227.96,33.7983
1794,一對,AA+875,384,688513,688896,7183234.22,33.8172
1795,一對,AA+876,384,688897,689280,7187240.48,33.836
1796,一對,AA+932,384,689281,689664,7191246.74,33.8549
1797,一對,AA+942,384,689665,690048,7195253.0,33.8737
1798,一對,AA+943,384,690049,690432,7199259.26,33.8926
1799,一對,AA+952,384,690433,690816,7203265.52,33.9114
1800,一對,AA+953,384,690817,691200,7207271.78,33.9303
1801,一對,AA+954,384,691201,691584,7211278.04,33.9491
1802,一對,AA+962,384,691585,691968,7215284.3,33.968
1803,一對,AA+963,384,691969,692352,7219290.56,33.9868
1804,一對,AA+964,384,692353,692736,7223296.82,34.0057
1805,一對,AA+965,384,692737,693120,7227303.08,34.0245
1806,一對,AA+972,384,693121,693504,7231309.34,34.0434
1807,一對,AA+973,384,693505,693888,7235315.6,34.0622
1808,一對,AA+974,384,693889,694272,7239321.86,34.0811
1809,一對,AA+975,384,694273,694656,7243328.12,34.0999
1810,一對,AA+976,384,694657,695040,7247334.38,34.1188
1811,一對,AA+982,384,695041,695424,7251340.64,34.1376
1812,一對,AA+983,384,695425,695808,7255346.9,34.1565
1813,一對,AA+984,384,695809,696192,7259353.16,34.1753
1814,一對,AA+985,384,696193,696576,7263359.42,34.1942
1815,一對,AA+986,384,696577,696960,7267365.68,34.213
1816,一對,AA+987,384,696961,697344,7271371.94,34.2319
1817,一對,AA+1032,384,697345,697728,7275378.2,34.2507
1818,一對,AA+1042,384,697729,698112,7279384.45,34.2696
1819,一對,AA+1043,384,698113,698496,7283390.71,34.2884
1820,一對,AA+1052,384,698497,698880,7287396.97,34.3073
1821,一對,AA+1053,384,698881,699264,7291403.23,34.3261
1822,一對,AA+1054,384,699265,699648,7295409.49,34.345
